31025500,114218,2,01.01.2014,"11650168106","п Булатово",2
31025600,114219,2,01.01.2014,"11650168111","п Пустынька",2
31025700,114220,2,01.01.2014,"11650168116","п Росляковская Запань",2
31025800,114221,2,01.01.2014,"11650168121","д Гора",2
31025900,114222,2,01.01.2014,"11650168126","д Казакова",2
31026000,114223,2,01.01.2014,"11650168131","д Коршакова",2
31026100,114224,2,01.01.2014,"11650168136","д Матвеевская",2
31026200,114225,2,01.01.2014,"11650168141","д Наволок",2
31026300,114226,2,01.01.2014,"11650168146","д Оксова",2
31026400,114227,2,01.01.2014,"11650168151","д Польская",2
31026500,114228,2,01.01.2014,"11650168156","д Тарасова",2
31026600,114229,2,01.01.2014,"11650168161","д Тетерина",2
31026700,114230,2,01.01.2014,"11650168166","д Фалево",2
31026800,114231,2,01.01.2014,"11650168171","д Хавдина",2
31026900,114232,2,01.01.2014,"11650168176","д Шиловская",2
31027000,114233,2,01.01.2014,"11650168181","с Дениславье",2
31027100,114234,2,01.01.2014,"11650175000","Пуксоозерское",1
31027200,114235,2,01.01.2014,"11650175051","рп Пуксоозеро",2
31027300,114236,2,01.01.2014,"11650175106","п Белое Озеро",2
31028300,114246,2,01.01.2014,"11650185000","Самодедское",1
31028400,114247,2,01.01.2014,"11650185051","рп Самодед",2
31033500,114297,2,01.01.2017,"11650408000","Кенорецкое",1
31033700,114299,2,01.01.2017,"11650408101","д Корякино",2
31033900,114301,2,01.01.2017,"11650408106","д Аверкиевская",2
31034100,114303,2,01.01.2017,"11650408111","д Волово",2
31034300,114305,2,01.01.2017,"11650408116","д Враниковская",2
31034500,114307,2,01.01.2017,"11650408121","д Ивановская",2
31034700,114309,2,01.01.2017,"11650408126","д Измайловская",2
31034900,114311,2,01.01.2017,"11650408131","д Караник",2
31035100,114313,2,01.01.2017,"11650408136","д Коровино",2
31035300,114315,2,01.01.2017,"11650408141","д Кузьминская",2
31035500,114317,2,01.01.2017,"11650408146","д Першлахта",2
31035700,114319,2,01.01.2017,"11650408151","д Поромское",2
31035900,114321,2,01.01.2017,"11650408156","д Рудниковская",2
31036100,114323,2,01.01.2017,"11650408161","д Самково",2
31036300,114325,2,01.01.2017,"11650408166","д Степановская",2
31036500,114327,2,01.01.2017,"11650408171","п Коровино",2
31036700,114329,2,01.01.2017,"11650408176","п Самково",2
31044700,114409,2,01.01.2017,"11650420000","Почезерское",1
31044900,114411,2,01.01.2017,"11650420101","д Нижнее Устье",2
31045100,114413,2,01.01.2017,"11650420106","д Дедова Горка",2
31045300,114415,2,01.01.2017,"11650420111","д Кузьминка",2
31045500,114417,2,01.01.2017,"11650420116","д Першинская",2
31045700,114419,2,01.01.2017,"11650420121","д Преснецовская",2
31045900,114421,2,01.01.2017,"11650420126","д Строева Горка",2
31046100,114423,2,01.01.2017,"11650420131","д Филипповская",2
31056800,114530,2,01.01.2016,"11652402000","Васьковское",1
31057000,114532,2,01.01.2016,"11652402101","п Васьково",2
31057200,114534,2,01.01.2016,"11652402106","д Верхние Валдушки",2
31057500,114536,2,01.01.2016,"11652402111","нп Аэропорт Васьково",2
31057700,114539,2,01.01.2016,"11652404000","Вознесенское",1
31057900,114541,2,01.01.2016,"11652404101","с Вознесенье",2
31058100,114543,2,01.01.2016,"11652404106","д Андрианово",2
31058300,114545,2,01.01.2016,"11652404111","д Брательское",2
31058500,114547,2,01.01.2016,"11652404116","д Большая Федоровская",2
31058700,114549,2,01.01.2016,"11652404121","д Верхнее Рыболово",2
31058900,114551,2,01.01.2016,"11652404126","д Волочек",2
31059100,114553,2,01.01.2016,"11652404131","д Гневашево",2
31059300,114555,2,01.01.2016,"11652404136","д Голова",2
31059500,114557,2,01.01.2016,"11652404141","д Долгое",2
31059700,114559,2,01.01.2016,"11652404146","д Заручей",2
31059900,114561,2,01.01.2016,"11652404151","д Захарово",2
31060100,114563,2,01.01.2016,"11652404156","д Зворково",2
31060300,114565,2,01.01.2016,"11652404161","д Курган",2
31060500,114567,2,01.01.2016,"11652404166","д Кяростров",2
31060700,114569,2,01.01.2016,"11652404171","д Мяндино",2
31060900,114571,2,01.01.2016,"11652404176","д Нижнее Рыболово",2
31061100,114573,2,01.01.2016,"11652404181","д Одино",2
31061300,114575,2,01.01.2016,"11652404186","д Осинник",2
31061500,114577,2,01.01.2016,"11652404191","д Пустой Двор",2
31061700,114579,2,01.01.2016,"11652404196","д Студименское",2
31061900,114581,2,01.01.2016,"11652404201","д Тиноватик",2
31062100,114583,2,01.01.2016,"11652404206","д Тойватово",2
31068700,114649,2,01.01.2016,"11652412000","Зимне-Золотицкое",1
31068900,114651,2,01.01.2016,"11652412101","д Верхняя Золотица",2
31069100,114653,2,01.01.2016,"11652412106","д Нижняя Золотица",2
31069300,114655,2,01.01.2016,"11652412111","маяк Вепревский",2
31069500,114657,2,01.01.2016,"11652412116","маяк Зимнегорский",2
31069700,114659,2,01.01.2016,"11652412121","выселок Това",2
31070400,114666,2,01.01.2016,"11652424000","Коскогорское",1
31070600,114668,2,01.01.2016,"11652424101","п Боброво",2
31070800,114670,2,01.01.2016,"11652424106","д Боброво",2
31071000,114672,2,01.01.2016,"11652424111","д Бутырская",2
31071200,114674,2,01.01.2016,"11652424116","д Емельяновская",2
31071400,114676,2,01.01.2016,"11652424121","д Заручевская",2
31071600,114678,2,01.01.2016,"11652424126","д Карандашевская",2
